Difficulty,Time,Sum of HR,Hashrates,,,,,,,,,,,,
1577913.4857,9.3515,12078411371660.4000,2.11764E+12,,,,,2.35294E+11,5.49019E+11,,1.56862E+12,7.45097E+12,,,1.56862E+11
1577913.4857,9.3490,12081627247814.3000,1.17678E+12,,,,,78452124986,4.70713E+11,,1.17678E+12,8.86509E+12,,,3.13808E+11
1577913.4857,10.2555,11013769117148.2000,1.49473E+12,,,,,78669779408,3.93349E+11,,1.49473E+12,7.39496E+12,,,1.5734E+11
1577913.4857,10.5935,10662378597100.0000,1.50063E+12,,,,,78980582201,1.57961E+11,,7.10825E+11,8.135E+12,,,78980582201
1577913.4857,10.4690,10789174125630.8000,1.09455E+12,,,,,1.56365E+11,1.56365E+11,,1.72001E+12,7.42733E+12,,,2.34547E+11
1577913.4857,11.3982,9909618736571.3100,1.71663E+12,,,,,2.34085E+11,3.12114E+11,,1.0924E+12,6.55439E+12,,,
1577913.4857,9.3030,12141386262041.8000,2.11495E+12,,,,,1.56663E+11,3.91658E+11,,8.61647E+11,8.22481E+12,,,3.91658E+11
1577913.4857,10.6785,10243544205358.0000,1.44168E+12,,,,,1.51756E+11,6.82903E+11,,9.10537E+11,7.05666E+12,,,
1508589.6721,9.3304,11573927142027.1000,1.06602E+12,,,,,3.80721E+11,3.04577E+11,,9.13731E+11,8.45201E+12,,,4.56866E+11
1508589.6721,8.1557,13240963233174.6000,2.3671E+12,,,,,2.21916E+11,5.91775E+11,,1.03561E+12,8.87662E+12,,,1.47944E+11
1508589.6721,8.0417,13428613045575.1000,1.5004E+12,,,,,75020184612,3.00081E+11,,1.57542E+12,9.75262E+12,,,2.25061E+11
1508589.6721,8.4730,12745020095793.9000,1.49941E+12,,,,,1.49941E+11,5.99766E+11,,1.12456E+12,9.07146E+12,,,2.99883E+11
1508589.6721,9.6086,11238843804564.7000,1.19881E+12,,,,,2.99703E+11,3.74628E+11,,8.99108E+11,8.31674E+12,,,1.49851E+11
1508589.6721,9.0822,11890231886521.0000,1.81762E+12,,,,,2.27202E+11,4.54404E+11,,1.59041E+12,7.42193E+12,,,3.7867E+11
1508589.6721,8.9865,12016752356154.2000,1.79132E+12,,,,,2.98553E+11,7.46382E+11,,1.26885E+12,7.83701E+12,,,74638213392
1508589.6721,8.6125,12538678422949.2000,1.50164E+12,,,,,1.50164E+11,3.00328E+11,,1.35147E+12,9.23507E+12,,,
1508589.6721,8.8263,12234888509648.7000,1.49206E+12,,,,,4.47618E+11,8.95236E+11,,1.34285E+12,7.98252E+12,,,74602978717
1508589.6721,8.3548,12925384735551.8000,1.6727E+12,,,,,1.52063E+11,3.80158E+11,,1.14048E+12,9.27586E+12,,,3.04127E+11
1508589.6721,8.2918,13023656897551.2000,1.10997E+12,,,,,73998050554,4.43988E+11,,1.62796E+12,9.39775E+12,,,3.6999E+11
1733207.5138,8.6809,13243173660686.5000,1.59556E+12,,,,,1.59556E+11,1.59556E+11,,9.57338E+11,1.02116E+13,,,1.59556E+11
1733207.5138,10.8249,11461299480834.0000,1.42156E+12,,,,,88847282797,4.44236E+11,,4.44236E+11,8.79588E+12,,,2.66542E+11
1733207.5138,10.3725,11961233664995.3000,1.58925E+12,,,,,1.6729E+11,6.6916E+11,,1.00374E+12,8.44814E+12,,,83644990664
1733207.5138,11.1418,11135351674233.9000,1.82689E+12,,,,,,3.4798E+11,,1.30492E+12,7.30757E+12,,,3.4798E+11
1733207.5138,10.4106,11917457517895.5000,9.36372E+11,,,,,3.40499E+11,8.51247E+11,,9.36372E+11,8.42734E+12,,,4.25623E+11
1733207.5138,10.3629,11972250256207.9000,1.03358E+12,,,,,3.44525E+11,5.16788E+11,,1.46423E+12,8.35474E+12,,,2.58394E+11
1733207.5138,10.9444,11336235112232.5000,1.13362E+12,,,,,1.74404E+11,2.61605E+11,,1.30803E+12,7.93536E+12,,,5.23211E+11
1733207.5138,12.0289,10314123672144.7000,1.36385E+12,,,,,1.70481E+11,2.55722E+11,,1.96054E+12,6.56353E+12,,,
1733207.5138,12.4270,9983721874191.7900,3.44266E+11,,,,,,6.02466E+11,,1.291E+12,7.48779E+12,,,2.582E+11
1733207.5138,9.8970,12535887884746.9000,1.55618E+12,,,,,2.59363E+11,6.05181E+11,,1.12391E+12,8.55899E+12,,,4.32272E+11
1733207.5138,9.6227,12893235481707.9000,1.21144E+12,,,,,,3.46127E+11,,1.29798E+12,9.95115E+12,,,86531781756
1733207.5138,10.4209,11905680052200.5000,1.20782E+12,,,,,2.58819E+11,4.31365E+11,,6.03911E+11,9.05867E+12,,,3.45092E+11
1733207.5138,11.4983,10790120080460.6000,1.62708E+12,,,,,85635873654,3.42543E+11,,1.1989E+12,7.36469E+12,,,1.71272E+11
1733207.5138,12.4136,9994489489731.2000,1.21672E+12,,,,,86908604259,4.34543E+11,,7.82177E+11,7.38723E+12,,,86908604259
1733207.5138,11.1823,11095010967311.5000,1.53623E+12,,,,,2.56039E+11,1.70692E+11,,7.68116E+11,8.27859E+12,,,85346238210
1733207.5138,11.4700,10603836777318.1000,9.33138E+11,,,,,84830694219,2.54492E+11,,8.48307E+11,8.31341E+12,,,1.69661E+11
1591074.9618,11.8273,9629741761824.8700,1.0346E+12,,,,,2.38754E+11,3.18339E+11,,1.0346E+12,7.00345E+12,,,
1591074.9618,10.2116,11153331719364.2000,1.4138E+12,,,,,,4.71268E+11,,9.42535E+11,8.32573E+12,,,
1591074.9618,9.0845,12537151516538.9000,1.8924E+12,,,,,1.577E+11,5.5195E+11,,8.6735E+11,8.75235E+12,,,3.154E+11
1591074.9618,10.0580,11323702004572.6000,1.35565E+12,,,,,2.39233E+11,3.98722E+11,,1.03668E+12,8.21367E+12,,,79744380314
1591074.9618,11.4343,9960731126336.9800,9.48641E+11,,,,,1.58107E+11,5.53374E+11,,1.50202E+12,6.71954E+12,,,79053421638
1591074.9618,11.0954,10264918649088.9000,9.40298E+11,,,,,2.35074E+11,78358157627,,1.25373E+12,7.75746E+12,,,
1591074.9618,10.3458,11008706908156.0000,8.77506E+11,,,,,2.3932E+11,3.98866E+11,,1.43592E+12,7.738E+12,,,3.19093E+11
1591074.9618,9.5610,11912352273568.0000,1.72416E+12,,,,,3.91854E+11,3.91854E+11,,7.83707E+11,8.07219E+12,,,5.48595E+11
1591074.9618,8.8927,12807524754117.1000,1.28075E+12,,,,,4.00235E+11,4.00235E+11,,1.20071E+12,9.5256E+12,,,
1591074.9618,9.3367,12198470252040.6000,1.35539E+12,,,,,2.39186E+11,3.98643E+11,,9.56743E+11,9.24851E+12,,,
1591074.9618,9.4024,12113290108024.6000,1.79746E+12,,,,,3.12601E+11,3.12601E+11,,1.32855E+12,7.81503E+12,,,5.47052E+11
1591074.9618,9.8667,11543268457126.1000,1.25641E+12,,,,,1.57051E+11,2.35577E+11,,1.57051E+12,8.24519E+12,,,78525635763
1591074.9618,9.3746,12149142841221.1000,1.58812E+12,,,,,79406162361,2.38218E+11,,6.35249E+11,9.21111E+12,,,3.97031E+11
1591074.9618,10.3894,10949901944199.0000,1.6543E+12,,,,,2.36329E+11,78776272980,,9.45315E+11,7.72007E+12,,,3.15105E+11
1583177.8474,10.2187,11090309867806.1000,1.41578E+12,,,,,3.14619E+11,3.93273E+11,,1.25847E+12,7.55085E+12,,,1.57309E+11
1583177.8474,8.3993,13492558344193.3000,1.57808E+12,,,,,3.15615E+11,3.94519E+11,,1.26246E+12,9.78408E+12,,,1.57808E+11
1583177.8474,8.6920,13038276983723.7000,1.17816E+12,,,,,2.35632E+11,78543837251,,1.57088E+12,9.66089E+12,,,3.14175E+11
1583177.8474,10.2642,11041157876956.5000,1.10412E+12,,,,,3.15462E+11,2.36596E+11,,6.30923E+11,8.59633E+12,,,1.57731E+11
1583177.8474,9.1897,12332039902456.5000,1.81819E+12,,,,,4.74309E+11,,,1.10672E+12,8.85377E+12,,,79051537836
1583177.8474,9.5792,11830635307651.4000,1.34081E+12,,,,,78870902051,1.57742E+11,,4.73225E+11,9.54338E+12,,,2.36613E+11
1583177.8474,9.1076,12443285326752.8000,1.51553E+12,,,,,2.39294E+11,3.19059E+11,,1.27623E+12,9.01341E+12,,,79764649530
1583177.8474,9.2343,12272567517853.1000,6.17488E+11,,,,,1.54372E+11,3.08744E+11,,1.15779E+12,9.57106E+12,,,4.63116E+11
1583177.8474,9.2297,12278651976498.4000,7.87093E+11,,,,,78709307542,78709307542,,1.57419E+12,9.60254E+12,,,1.57419E+11
1583177.8474,8.7476,12955415224660.6000,1.26394E+12,,,,,3.15986E+11,3.15986E+11,,8.68961E+11,9.71656E+12,,,4.73979E+11
1583177.8474,8.2934,13664829167575.5000,1.56169E+12,,,,,2.34254E+11,2.34254E+11,,1.09319E+12,1.04634E+13,,,78084738100
1583177.8474,9.6077,11795556650259.4000,1.44435E+12,,,,,2.40726E+11,2.40726E+11,,1.5246E+12,8.02419E+12,,,3.20968E+11
1726566.5592,9.8295,11831820212873.2000,1.38718E+12,,,,,2.44796E+11,1.63198E+11,,1.06078E+12,8.97586E+12,,,
1726566.5592,10.8605,11379955081470.1000,1.08779E+12,,,,,1.67352E+11,1.67352E+11,,1.33882E+12,8.45129E+12,,,1.67352E+11
1726566.5592,10.4641,11811057708554.1000,1.3694E+12,,,,,1.71175E+11,2.56762E+11,,1.28381E+12,8.55874E+12,,,1.71175E+11
1726566.5592,8.7920,14057421342468.0000,2.05718E+12,,,,,2.57148E+11,1.71432E+11,,1.37146E+12,1.00288E+13,,,1.71432E+11
1726566.5592,10.9868,11249208447583.6000,7.72846E+11,,,,,3.43487E+11,2.57615E+11,,1.03046E+12,8.67305E+12,,,1.71744E+11
1726566.5592,9.2031,13429380428988.6000,2.2673E+12,,,,,1.74408E+11,2.61611E+11,,1.30806E+12,9.1564E+12,,,2.61611E+11
1726566.5592,9.6405,12820138874172.0000,1.72082E+12,,,,,4.30206E+11,,,1.11854E+12,9.55057E+12,,,
1726566.5592,8.9490,13810789932642.8000,2.37241E+12,,,,,84728772593,8.47288E+11,,1.60985E+12,8.81179E+12,,,84728772593
1726566.5592,10.4645,11810666675999.8000,1.72418E+12,,,,,86209245810,1.72418E+11,,9.48302E+11,8.62092E+12,,,2.58628E+11
1726566.5592,9.8942,12491431567974.8000,1.36892E+12,,,,,,4.27789E+11,,1.79671E+12,8.72689E+12,,,1.71116E+11
1726566.5592,10.9364,11301055135374.9000,1.11298E+12,,,,,1.71228E+11,3.42456E+11,,5.99298E+11,8.98948E+12,,,85614054056
1726566.5592,10.0279,12324816365863.7000,1.47551E+12,,,,,1.73589E+11,1.73589E+11,,7.8115E+11,9.4606E+12,,,2.60383E+11
1726566.5592,9.5976,12877449214300.2000,1.44024E+12,,,,,84720060620,5.0832E+11,,1.01664E+12,9.65809E+12,,,1.6944E+11
1726566.5592,9.0123,13713764823233.6000,1.02853E+12,,,,,,85711030145,,1.62851E+12,1.0971E+13,,,
1751454.5353,9.5946,12980550073592.1000,1.6442E+12,,,,,2.59611E+11,2.59611E+11,,1.12498E+12,9.43253E+12,,,2.59611E+11
1751454.5353,9.9995,12537980378253.0000,2.17673E+12,,,,,2.61208E+11,1.74139E+11,,6.96554E+11,9.05521E+12,,,1.74139E+11
1751454.5353,9.1781,13660178455017.3000,1.49821E+12,,,,,88130183581,3.52521E+11,,1.7626E+12,9.42993E+12,,,5.28781E+11
1751454.5353,8.6082,14564429210541.0000,1.75475E+12,,,,,3.5095E+11,3.5095E+11,,1.14059E+12,1.0704E+13,,,2.63213E+11
1751454.5353,9.6155,13038782285114.1000,1.70442E+12,,,,,5.11325E+11,2.55662E+11,,6.81766E+11,9.62995E+12,,,2.55662E+11
1751454.5353,8.8213,14212696028887.8000,1.04633E+12,,,,,6.10361E+11,6.10361E+11,,1.48231E+12,1.02889E+13,,,1.74389E+11
1751454.5353,9.6111,13044693554426.1000,1.65233E+12,,,,,4.34823E+11,4.34823E+11,,9.56611E+11,9.47914E+12,,,86964623696
1751454.5353,10.6821,11736842173889.9000,8.75884E+11,,,,,7.88295E+11,5.2553E+11,,1.13865E+12,8.40848E+12,,,
1751454.5353,9.6231,13028426848072.5000,1.73712E+12,,,,,2.60569E+11,1.73712E+11,,9.55418E+11,9.64104E+12,,,2.60569E+11
1751454.5353,8.8080,14234144921225.5000,1.04791E+12,,,,,6.98608E+11,1.74652E+11,,1.48454E+12,1.08284E+13,,,
1751454.5353,8.8775,14122611937273.6000,1.22805E+12,,,,,2.63154E+11,3.50872E+11,,1.31577E+12,1.07016E+13,,,2.63154E+11
1751454.5353,10.2283,12257519878962.2000,9.63091E+11,,,,,1.75107E+11,,,1.22575E+12,9.89357E+12,,,
